username,group,first_login,last_visit,phase_completed,reminder_sent,age,gender,education,newsinterest,eval_diversity,eval_personalization,sum_logins,sum_ratings,sum_invites,sum_stories,eval_game,eval_nudge,eval_future,sum_shares,polinterest,polefficacy1,polefficacy2,id,news_id,user_id,rating,rating2,recommended,position,mystery,y_for,y_fact
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,410364,327,2.0,0.5,0,4,1.0,0.1875,0.6153846153846154
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,411018,327,3.0,2.0,0,3,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,411374,327,0.5,3.0,0,2,0.0,0.2727272727272727,0.6363636363636364
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,410911,327,5.0,5.0,0,7,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,411656,327,2.0,0.5,0,0,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,411751,327,2.5,0.5,0,0,0.0,0.95,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,411842,327,3.0,2.5,0,7,0.0,0.5,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,412394,327,5.0,3.0,0,5,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,411566,327,5.0,5.0,0,5,0.0,0.875,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,412287,327,5.0,3.0,0,5,0.0,0.9365079365079364,0.9272727272727272
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,412859,327,4.0,4.0,0,2,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,412580,327,3.0,0.5,0,4,1.0,0.9285714285714286,0.7037037037037037
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,413342,327,3.0,1.5,0,0,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,413297,327,5.0,4.0,0,0,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,413364,327,1.5,1.5,0,2,0.0,0.7567567567567568,0.7638888888888888
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,413081,327,0.5,0.5,0,0,0.0,0.9333333333333332,0.8333333333333334
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,414137,327,3.0,0.5,0,3,0.0,0.8421052631578947,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,413687,327,3.0,3.0,0,0,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,414142,327,3.0,3.0,0,3,0.0,0.7272727272727273,0.9090909090909092
hfcxfh,0,2023-12-03 22:38:33,2023-12-03 22:38:33,1,0,63,vrouw,4,1,,,2.0,60.0,,61.0,,,,,1,1,-2,383,414142,383,4.0,2.0,0,2,0.0,0.7272727272727273,0.9090909090909092
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,414632,327,3.0,3.0,0,2,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,414604,327,3.0,3.0,0,1,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,415539,327,4.0,1.0,0,0,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,415728,327,3.0,0.5,0,0,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,415533,327,5.0,0.5,0,5,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,415990,327,3.0,3.0,0,3,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,415839,327,0.5,0.5,0,1,0.0,0.5,0.75
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,416281,327,2.5,4.0,0,3,0.0,0.9473684210526316,0.9473684210526316
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,415934,327,3.0,0.5,0,2,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,416180,327,5.0,5.0,0,0,0.0,1.0,1.0
jbfycq,0,2023-11-28 03:32:26,2023-12-19 02:37:13,255,0,46,vrouw,3,1,3.0,0.0,8.0,62.0,,64.0,0.0,0.0,-2.0,,-3,1,-3,327,416249,327,3.0,0.5,0,7,0.0,1.0,1.0
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,408072,328,5.0,5.0,1,5,0.0,1.0,1.0
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,408080,328,3.5,1.5,0,4,1.0,1.0,1.0
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,408565,328,5.0,5.0,1,6,0.0,0.8333333333333334,1.0
rggnuk,1,2023-11-28 17:39:45,2023-12-14 11:00:17,255,0,40,man,5,3,-1.0,2.0,26.0,83.0,,81.0,-1.0,1.0,2.0,0.0,2,3,2,360,408565,360,4.0,4.5,1,5,0.0,0.8333333333333334,1.0
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,408890,328,5.0,0.5,1,3,0.0,1.0,1.0
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,408813,328,4.5,4.0,1,8,0.0,0.9,0.8
pjypgk,0,2023-11-29 18:24:55,2023-12-05 05:49:09,255,0,60,man,4,2,1.0,1.0,22.0,48.0,,48.0,-2.0,1.0,1.0,22.0,1,1,1,379,408813,379,4.0,3.0,0,8,0.0,0.9,0.8
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,409237,328,5.0,5.0,1,1,0.0,1.0,1.0
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,409154,328,2.0,0.5,1,8,0.0,0.6363636363636364,0.8947368421052632
jvasla,0,2023-11-28 20:24:37,2023-12-04 23:00:36,255,0,59,man,3,3,3.0,1.0,16.0,83.0,,81.0,1.0,1.0,1.0,0.0,2,2,0,370,409154,370,5.0,2.5,0,1,0.0,0.6363636363636364,0.8947368421052632
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,409423,328,4.5,4.0,1,1,0.0,0.9375,1.0
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,410757,328,2.5,2.5,0,4,1.0,1.0,1.0
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,411748,328,3.5,3.5,0,4,1.0,1.0,0.9166666666666666
wmtild,1,2023-11-28 07:13:14,2024-01-10 18:03:21,255,0,61,vrouw,2,2,1.0,1.0,14.0,59.0,,63.0,-3.0,1.0,1.0,,2,2,0,328,410096,328,0.5,0.5,1,8,0.0,1.0,1.0
rturbh,1,2023-11-28 15:16:40,2023-12-08 13:56:01,255,0,27,man,3,2,1.0,-2.0,28.0,85.0,,86.0,-2.0,0.0,-3.0,10.0,1,2,-2,345,410096,345,5.0,5.0,1,2,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407522,330,1.5,3.0,0,3,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407441,330,4.0,4.0,0,0,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407194,330,1.0,4.0,0,0,0.0,0.6,0.75
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407032,330,5.0,3.0,0,3,0.0,1.0,0.8235294117647058
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407126,330,4.0,4.0,0,0,0.0,1.0,0.9523809523809524
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407905,330,5.0,4.0,0,0,0.0,1.0,1.0
wtdkoq,0,2023-11-28 16:52:27,2023-12-05 10:42:04,255,0,77,man,5,3,1.0,0.0,10.0,78.0,,77.0,-2.0,1.0,0.0,,3,2,3,355,407905,355,3.0,2.5,0,0,0.0,1.0,1.0
xrttmd,0,2023-11-29 08:09:36,2023-11-30 09:37:25,1,0,60,vrouw,4,0,,,2.0,40.0,,41.0,,,,,0,2,0,375,407905,375,2.0,1.0,0,6,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407967,330,3.5,4.5,0,5,0.0,0.5,0.6666666666666666
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407832,330,5.0,4.0,0,6,0.0,1.0,1.0
xrttmd,0,2023-11-29 08:09:36,2023-11-30 09:37:25,1,0,60,vrouw,4,0,,,2.0,40.0,,41.0,,,,,0,2,0,375,407832,375,4.0,4.0,0,7,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407424,330,5.0,3.5,0,0,0.0,1.0,1.0
hzywmw,0,2023-11-28 16:42:38,2023-11-28 16:42:38,255,0,68,vrouw,3,3,3.0,3.0,2.0,70.0,,59.0,2.0,1.0,1.0,,3,3,1,354,407424,354,4.0,2.5,0,7,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407735,330,4.5,4.0,0,4,1.0,0.9473684210526316,0.9473684210526316
xwnano,1,2023-11-28 20:00:27,2023-12-06 10:13:59,255,0,37,man,4,3,1.0,2.0,10.0,73.0,,75.0,-3.0,1.0,-1.0,,2,2,1,368,407735,368,4.5,4.5,1,3,0.0,0.9473684210526316,0.9473684210526316
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408222,330,1.0,4.0,0,3,0.0,0.8333333333333334,0.8333333333333334
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407810,330,4.5,2.5,0,6,0.0,1.0,1.0
vojbgb,0,2023-11-28 15:06:52,2023-12-19 20:28:09,255,0,55,man,3,3,3.0,0.0,8.0,65.0,,50.0,0.0,1.0,-3.0,,1,1,0,339,407810,339,4.0,2.5,0,3,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408004,330,0.5,0.5,0,5,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408281,330,2.0,3.0,0,5,0.0,0.75,0.75
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408547,330,5.0,4.0,0,4,1.0,0.979591836734694,0.9387755102040816
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,407936,330,2.0,3.0,0,3,0.0,0.8333333333333334,0.8
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408765,330,3.0,4.0,0,1,0.0,0.9230769230769232,0.9166666666666666
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408380,330,5.0,4.0,0,0,0.0,0.9714285714285714,0.9428571428571428
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408682,330,2.0,1.0,0,0,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408939,330,1.0,3.0,0,0,0.0,0.7931034482758621,0.5769230769230769
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408415,330,4.0,4.0,0,3,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,409138,330,4.0,2.5,0,0,0.0,0.6666666666666666,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408809,330,0.5,3.0,0,0,0.0,0.2222222222222222,0.625
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,409137,330,4.0,3.5,0,1,0.0,1.0,1.0
jvasla,0,2023-11-28 20:24:37,2023-12-04 23:00:36,255,0,59,man,3,3,3.0,1.0,16.0,83.0,,81.0,1.0,1.0,1.0,0.0,2,2,0,370,409137,370,5.0,4.0,0,8,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408693,330,4.0,3.0,0,2,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,409387,330,4.0,4.0,0,3,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,409155,330,1.0,1.0,0,0,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,409734,330,3.0,3.0,0,1,0.0,1.0,1.0
wnxalb,1,2023-12-04 14:11:21,2023-12-13 01:02:48,1,0,22,man,3,2,,,26.0,39.0,,42.0,,,,,2,0,-1,384,409734,384,4.0,2.5,0,4,1.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,409125,330,4.0,2.0,0,4,1.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,409871,330,3.0,4.0,0,2,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,409380,330,3.0,4.0,0,0,0.0,1.0,1.0
wtdkoq,0,2023-11-28 16:52:27,2023-12-05 10:42:04,255,0,77,man,5,3,1.0,0.0,10.0,78.0,,77.0,-2.0,1.0,0.0,,3,2,3,355,409380,355,4.0,4.0,0,4,1.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,410303,330,3.0,4.0,0,7,0.0,0.8666666666666667,0.8666666666666667
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,410302,330,2.0,3.0,0,1,0.0,0.0,0.5
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,410104,330,4.5,4.0,0,0,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,410331,330,0.5,1.0,0,2,0.0,0.9,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,410293,330,4.0,3.0,0,0,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,409865,330,3.0,3.0,0,0,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,407791,331,1.0,0.5,0,1,0.0,0.3333333333333333,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,407440,331,0.5,0.5,0,2,0.0,0.5714285714285714,0.8571428571428571
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,407504,331,1.5,3.0,0,0,0.0,0.8888888888888888,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,407859,331,0.5,0.5,0,0,0.0,0.2,0.5
rggnuk,1,2023-11-28 17:39:45,2023-12-14 11:00:17,255,0,40,man,5,3,-1.0,2.0,26.0,83.0,,81.0,-1.0,1.0,2.0,0.0,2,3,2,360,407859,360,0.5,0.5,0,4,1.0,0.2,0.5
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,407719,331,3.0,3.0,0,7,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,407838,331,2.0,3.0,0,1,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408667,331,3.0,2.5,0,2,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408135,331,0.5,0.5,0,3,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408830,331,0.5,1.0,0,2,0.0,0.9523809523809524,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408147,331,1.0,0.5,0,0,0.0,0.6923076923076923,0.7272727272727273
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408363,331,1.0,0.5,0,1,0.0,0.8,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408269,331,0.5,0.5,0,0,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408653,331,1.0,0.5,0,3,0.0,0.75,0.5
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408724,331,2.5,1.0,0,0,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,407988,331,2.0,0.5,0,5,0.0,1.0,1.0
rturbh,1,2023-11-28 15:16:40,2023-12-08 13:56:01,255,0,27,man,3,2,1.0,-2.0,28.0,85.0,,86.0,-2.0,0.0,-3.0,10.0,1,2,-2,345,407988,345,5.0,4.5,0,4,1.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408834,331,3.5,1.0,0,2,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408126,331,1.5,0.5,0,0,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408503,331,4.0,2.5,0,0,0.0,0.8571428571428571,0.8571428571428571
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,409593,331,3.0,1.0,0,0,0.0,1.0,1.0
